smiles_cation	kegg_id_cation	smiles_anion	kegg_id_anion	smiles_il	distance	commercial_il
C[N+]1=CCCC1	['C06178']	C#CC(=O)[O-]	['C00804']	C[N+]1=CCCC1.C#CC(=O)[O-]	9.27768975956623	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	C#CCC(=O)[O-]	['C06144']	C[N+]1=CCCC1.C#CCC(=O)[O-]	9.934389184807161	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	C=CC(=O)[O-]	['C00511']	C[N+]1=CCCC1.C=CC(=O)[O-]	8.862125966064095	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(=O)C(=O)[O-]	['C00022']	C[N+]1=CCCC1.CC(=O)C(=O)[O-]	9.063642153393143	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(=O)CC(=O)[O-]	['C00164']	C[N+]1=CCCC1.CC(=O)CC(=O)[O-]	9.51534305401158	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(=O)C[O-]	['C05235']	C[N+]1=CCCC1.CC(=O)C[O-]	9.9588871471789	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(=O)[O-]	['C00033']	C[N+]1=CCCC1.CC(=O)[O-]	8.036982877020328	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(C)([O-])CC(=O)[O-]	['C20827']	C[N+]1=CCCC1.CC(C)([O-])CC(=O)[O-]	9.679308533263269	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(C)C(=O)C(=O)[O-]	['C00141']	C[N+]1=CCCC1.CC(C)C(=O)C(=O)[O-]	9.998710227011713	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(C)C(=O)[O-]	['C02632']	C[N+]1=CCCC1.CC(C)C(=O)[O-]	9.586771418423423	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(C=O)C(=O)[O-]	['C00349', 'C06002']	C[N+]1=CCCC1.CC(C=O)C(=O)[O-]	9.750293874104493	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC(C[O-])C(=O)[O-]	['C06001']	C[N+]1=CCCC1.CC(C[O-])C(=O)[O-]	9.225634253226989	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC([O-])C(=O)[O-]	['C00186', 'C00256']	C[N+]1=CCCC1.CC([O-])C(=O)[O-]	8.355827667818875	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CC([O-])CC(=O)[O-]	['C01089']	C[N+]1=CCCC1.CC([O-])CC(=O)[O-]	8.916864336338897	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CCC(=O)C(=O)[O-]	['C00109']	C[N+]1=CCCC1.CCC(=O)C(=O)[O-]	9.346172241332052	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CCC(=O)[O-]	['C00163']	C[N+]1=CCCC1.CCC(=O)[O-]	8.169603439490484	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CCC([O-])C(=O)[O-]	['C05984']	C[N+]1=CCCC1.CCC([O-])C(=O)[O-]	8.87243395591666	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CCCC(=O)[O-]	['C00246']	C[N+]1=CCCC1.CCCC(=O)[O-]	9.00256774689359	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])C(=O)C[O-]	['C00168']	C[N+]1=CCCC1.O=C([O-])C(=O)C[O-]	9.355832757970436	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])CCC[O-]	['C00989']	C[N+]1=CCCC1.O=C([O-])CCC[O-]	9.023825546289784	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])CCO	['C01013', 'C01013']	C[N+]1=CCCC1.O=C([O-])CCO	9.953934948146905	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])CC[O-]	['C01013']	C[N+]1=CCCC1.O=C([O-])CC[O-]	8.598306717323185	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])CF	['C06108']	C[N+]1=CCCC1.O=C([O-])CF	8.573549894203824	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])CS(=O)(=O)[O-]	['C14179']	C[N+]1=CCCC1.O=C([O-])CS(=O)(=O)[O-]	9.961023484969262	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])C[O-]	['C00160', 'C03547']	C[N+]1=CCCC1.O=C([O-])C[O-]	8.421529315553897	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C([O-])[O-]	['C00288', 'C01353']	C[N+]1=CCCC1.O=C([O-])[O-]	9.107534775828524	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=CC(=O)[O-]	['C00048']	C[N+]1=CCCC1.O=CC(=O)[O-]	8.73807498352484	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=CC([O-])C(=O)[O-]	['C01146']	C[N+]1=CCCC1.O=CC([O-])C(=O)[O-]	9.437508795640657	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=CCC(=O)[O-]	['C00222']	C[N+]1=CCCC1.O=CCC(=O)[O-]	9.256696545649381	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=CCCC(=O)[O-]	['C00232']	C[N+]1=CCCC1.O=CCCC(=O)[O-]	9.735082060045523	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C[O-]	['C00058']	C[N+]1=CCCC1.O=C[O-]	9.315081916249643	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	[NH-]C(=O)C(=O)[O-]	['C01444']	C[N+]1=CCCC1.[NH-]C(=O)C(=O)[O-]	9.400892397991704	CC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CCCCCC([O-])CC(=O)[O-]	['C20793']	C[N+]1=CCCC1.CCCCCC([O-])CC(=O)[O-]	9.278108869692895	CCCCCCCC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CCCCCCCC(=O)[O-]	['C06423']	C[N+]1=CCCC1.CCCCCCCC(=O)[O-]	8.036982877020328	CCCCCCCC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	CCCCCCCCCC(=O)[O-]	['C01571']	C[N+]1=CCCC1.CCCCCCCCCC(=O)[O-]	9.788545020631958	CCCCCCCC(=O)[O-].CCn1cc[n+](C)c1
C[N+]1=CCCC1	['C06178']	O=C[O-]	['C00058']	C[N+]1=CCCC1.O=C[O-]	13.234878285506285	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C(C[O-])C[O-]	['C00184']	C[N+]1=CCCC1.O=C(C[O-])C[O-]	13.320274369119632	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CCP(=O)([O-])[O-]	['C03167']	C[N+]1=CCCC1.O=CCP(=O)([O-])[O-]	13.338588615187946	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])[O-]	['C00288', 'C01353']	C[N+]1=CCCC1.O=C([O-])[O-]	13.347356076674336	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CC([O-])C[O-]	['C00577', 'C02426']	C[N+]1=CCCC1.O=CC([O-])C[O-]	13.473246517685006	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CC[O-]	['C00266']	C[N+]1=CCCC1.O=CC[O-]	13.643991159770811	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC(=O)C[O-]	['C05235']	C[N+]1=CCCC1.CC(=O)C[O-]	13.687362262867993	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CN1CC(=O)[N-]C1=O	['C02565']	C[N+]1=CCCC1.CN1CC(=O)[N-]C1=O	13.80860065073253	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	[NH-]C=O	['C00488']	C[N+]1=CCCC1.[NH-]C=O	13.85594060385119	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CCC[O-]	['C00969']	C[N+]1=CCCC1.O=CCC[O-]	13.91337488889213	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CC([O-])CO	['C00577', 'C02426']	C[N+]1=CCCC1.O=CC([O-])CO	13.994026466575319	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C1CC([O-])(C(=O)[O-])CO1	['C21632']	C[N+]1=CCCC1.O=C1CC([O-])(C(=O)[O-])CO1	14.02847846200425	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C1CCCCC([O-])O1	['C03241']	C[N+]1=CCCC1.O=C1CCCCC([O-])O1	14.075067366178573	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C1OCCCCC1[O-]	['C12314']	C[N+]1=CCCC1.O=C1OCCCCC1[O-]	14.191552057947073	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	C[N-]C(=O)NC	['C16364']	C[N+]1=CCCC1.C[N-]C(=O)NC	14.193316143167044	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC([O-])C=O	['C00424', 'C00937']	C[N+]1=CCCC1.CC([O-])C=O	14.2077580461827	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	C[N-]C([NH-])=O	['C16363']	C[N+]1=CCCC1.C[N-]C([NH-])=O	14.212367371789373	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])O	['C00288', 'C01353']	C[N+]1=CCCC1.O=C([O-])O	14.265716504050602	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CP(=O)([O-])[O-]	['C17943']	C[N+]1=CCCC1.O=CP(=O)([O-])[O-]	14.280342265815149	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC(=O)[N-][N-]C(C)=O	['C16622']	C[N+]1=CCCC1.CC(=O)[N-][N-]C(C)=O	14.329294547631031	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])C[O-]	['C00160', 'C03547']	C[N+]1=CCCC1.O=C([O-])C[O-]	14.351159494014587	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CC(O)C[O-]	['C00577', 'C02426']	C[N+]1=CCCC1.O=CC(O)C[O-]	14.601373918066779	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC(=O)C(C)[O-]	['C00810', 'C01769']	C[N+]1=CCCC1.CC(=O)C(C)[O-]	14.603236516640116	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CCS(=O)(=O)[O-]	['C00593']	C[N+]1=CCCC1.O=CCS(=O)(=O)[O-]	14.64269617515658	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC[N-]C(C)=O	['C21404']	C[N+]1=CCCC1.CC[N-]C(C)=O	14.680675355447455	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])CF	['C06108']	C[N+]1=CCCC1.O=C([O-])CF	14.716056484117619	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	C=CC([NH-])=O	['C01659']	C[N+]1=CCCC1.C=CC([NH-])=O	14.741689228486473	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C(C[O-])CO	['C00184']	C[N+]1=CCCC1.O=C(C[O-])CO	14.74972377286755	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])CC[O-]	['C01013']	C[N+]1=CCCC1.O=C([O-])CC[O-]	14.762745562039088	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	C[N-]C(=O)[N-]C	['C16364']	C[N+]1=CCCC1.C[N-]C(=O)[N-]C	14.790572000301923	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC(=O)[N-]NC(C)=O	['C16622']	C[N+]1=CCCC1.CC(=O)[N-]NC(C)=O	14.952391546130265	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CCP(=O)([O-])O	['C03167']	C[N+]1=CCCC1.O=CCP(=O)([O-])O	14.953883017047582	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C1CC(=O)[N-]C(=O)[N-]1	['C00813']	C[N+]1=CCCC1.O=C1CC(=O)[N-]C(=O)[N-]1	14.958897597632983	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CN(N=O)C([NH-])=O	['C14595']	C[N+]1=CCCC1.CN(N=O)C([NH-])=O	14.97624369402968	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC([O-])C(=O)[O-]	['C00186', 'C00256']	C[N+]1=CCCC1.CC([O-])C(=O)[O-]	14.983059866631054	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])C(=O)C[O-]	['C00168']	C[N+]1=CCCC1.O=C([O-])C(=O)C[O-]	14.99696255367922	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])CCO	['C01013', 'C01013']	C[N+]1=CCCC1.O=C([O-])CCO	15.00257431912337	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	[NH-]C([NH-])=O	['C00086']	C[N+]1=CCCC1.[NH-]C([NH-])=O	15.041512998064231	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	[O-]CC[O-]	['C01380']	C[N+]1=CCCC1.[O-]CC[O-]	15.045120093599918	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CP(=O)([O-])O	['C17943']	C[N+]1=CCCC1.O=CP(=O)([O-])O	15.064860501089253	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC1OC1P(=O)([O-])[O-]	['C06454']	C[N+]1=CCCC1.CC1OC1P(=O)([O-])[O-]	15.067414823459131	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CN(C[O-])N=O	['C20301']	C[N+]1=CCCC1.CN(C[O-])N=O	15.07314037677936	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	[O-]CCO	['C01380']	C[N+]1=CCCC1.[O-]CCO	15.087456024255008	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC(=O)[O-]	['C00033']	C[N+]1=CCCC1.CC(=O)[O-]	15.087909994162986	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C([O-])CCC[O-]	['C00989']	C[N+]1=CCCC1.O=C([O-])CCC[O-]	15.096404302573294	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC([O-])C[O-]	['C00583']	C[N+]1=CCCC1.CC([O-])C[O-]	15.099754133427	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=C1[N-]C(=O)C(F)CN1	['C16630']	C[N+]1=CCCC1.O=C1[N-]C(=O)C(F)CN1	15.104798794186335	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC(C[O-])C(=O)[O-]	['C06001']	C[N+]1=CCCC1.CC(C[O-])C(=O)[O-]	15.113866578124544	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])O	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])O	15.202070371040747	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CNC([NH-])=O	['C16363']	C[N+]1=CCCC1.CNC([NH-])=O	15.20373323163127	CCn1cc[n+](C)c1.COC(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC([O-])C[O-]	['C00583']	C[N+]1=CCCC1.CC([O-])C[O-]	9.98990704086328	CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
C[N+]1=CCCC1	['C06178']	CS(=O)(=O)[O-]	['C11145', 'C12560']	C[N+]1=CCCC1.CS(=O)(=O)[O-]	9.662957760426464	CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CC[O-]	['C05123']	C[N+]1=CCCC1.O=S(=O)([O-])CC[O-]	9.800423412792286	CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CC[O-]	['C01380']	C[N+]1=CCCC1.[O-]CC[O-]	9.907793016645277	CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
C[N+]1=CCCC1	['C06178']	CC(O)C[O-]	['C00583']	C[N+]1=CCCC1.CC(O)C[O-]	9.621632586724855	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC([O-])CO	['C00583']	C[N+]1=CCCC1.CC([O-])CO	9.636876811038999	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC([O-])C[O-]	['C00583']	C[N+]1=CCCC1.CC([O-])C[O-]	9.347305138132171	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	CC[O-]	['C00469']	C[N+]1=CCCC1.CC[O-]	9.573543244440199	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	CN(C[O-])N=O	['C20301']	C[N+]1=CCCC1.CN(C[O-])N=O	9.955786263609193	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])O	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])O	9.95786251788119	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])[O-]	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])[O-]	8.853516621010494	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	CS(=O)(=O)[O-]	['C11145', 'C12560']	C[N+]1=CCCC1.CS(=O)(=O)[O-]	8.03698287702033	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	C[O-]	['C00132']	C[N+]1=CCCC1.C[O-]	9.854180836933208	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=CC[O-]	['C00266']	C[N+]1=CCCC1.O=CC[O-]	9.892244495369317	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CCO	['C05123']	C[N+]1=CCCC1.O=S(=O)([O-])CCO	9.973254301933304	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CC[O-]	['C05123']	C[N+]1=CCCC1.O=S(=O)([O-])CC[O-]	9.053464249564703	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	[O-]CCO	['C01380']	C[N+]1=CCCC1.[O-]CCO	9.87944084904983	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	[O-]CC[O-]	['C01380']	C[N+]1=CCCC1.[O-]CC[O-]	9.349184150476546	CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
C[N+]1=CCCC1	['C06178']	C[O-]	['C00132']	C[N+]1=CCCC1.C[O-]	10.218507056325207	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CC[O-]	['C01380']	C[N+]1=CCCC1.[O-]CC[O-]	10.22955010633814	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(C)[O-]	['C01845']	C[N+]1=CCCC1.CC(C)[O-]	10.397499113423455	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C(C)[O-]	['C03044', 'C03046', 'C20657']	C[N+]1=CCCC1.CC([O-])C(C)[O-]	10.597076589192168	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C[O-]	['C00583']	C[N+]1=CCCC1.CC([O-])C[O-]	10.625699079172962	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=[N+]([O-])[O-]	['C00244']	C[N+]1=CCCC1.O=[N+]([O-])[O-]	10.80428875114041	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CCC[O-]	['C02457']	C[N+]1=CCCC1.[O-]CCC[O-]	10.85254510946178	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC[O-]	['C00469']	C[N+]1=CCCC1.CC[O-]	10.884307087771843	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CCC[O-]	['C05979']	C[N+]1=CCCC1.CCC[O-]	11.01940628834496	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[NH-]C([NH-])=O	['C00086']	C[N+]1=CCCC1.[NH-]C([NH-])=O	11.370859051131895	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])[O-]	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])[O-]	11.503536282904674	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=C(C[O-])C[O-]	['C00184']	C[N+]1=CCCC1.O=C(C[O-])C[O-]	11.555007858484709	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CS(=O)(=O)[O-]	['C11145', 'C12560']	C[N+]1=CCCC1.CS(=O)(=O)[O-]	11.584845762455156	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[NH-]C=O	['C00488']	C[N+]1=CCCC1.[NH-]C=O	11.625606946518248	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C(C)O	['C03044', 'C03046', 'C20657']	C[N+]1=CCCC1.CC([O-])C(C)O	11.653496319522727	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])C=O	['C00424', 'C00937']	C[N+]1=CCCC1.CC([O-])C=O	11.714791068644995	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=N[O-]	['C00088']	C[N+]1=CCCC1.O=N[O-]	11.734056579237642	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(=O)C[O-]	['C05235']	C[N+]1=CCCC1.CC(=O)C[O-]	11.750439565144918	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[Cl-]	['C00698']	C[N+]1=CCCC1.[Cl-]	11.81404485604937	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(=O)C(C)[O-]	['C00810', 'C01769']	C[N+]1=CCCC1.CC(=O)C(C)[O-]	11.906653738812965	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=S([O-])[O-]	['C00094', 'C11481']	C[N+]1=CCCC1.O=S([O-])[O-]	11.952547572382752	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCS(=O)(=O)[O-]	['C00593']	C[N+]1=CCCC1.O=CCS(=O)(=O)[O-]	11.986004553903753	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=S(=O)([O-])CC[O-]	['C05123']	C[N+]1=CCCC1.O=S(=O)([O-])CC[O-]	12.025442999968556	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC([O-])CO	['C00583']	C[N+]1=CCCC1.CC([O-])CO	12.05687768242274	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CCCC[O-]	['C06142']	C[N+]1=CCCC1.CCCC[O-]	12.067523870283498	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CC[O-]	['C00266']	C[N+]1=CCCC1.O=CC[O-]	12.091613132951611	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CC(O)C[O-]	['C00583']	C[N+]1=CCCC1.CC(O)C[O-]	12.114212061362334	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CC([O-])C[O-]	['C00577', 'C02426']	C[N+]1=CCCC1.O=CC([O-])C[O-]	12.12042372528075	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=CCC[O-]	['C00969']	C[N+]1=CCCC1.O=CCC[O-]	12.148462212647884	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	N#C[O-]	['C01417']	C[N+]1=CCCC1.N#C[O-]	12.163189955092694	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	CP(=O)([O-])O	['C20396']	C[N+]1=CCCC1.CP(=O)([O-])O	12.223355627055442	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	C[N-]C([NH-])=O	['C16363']	C[N+]1=CCCC1.C[N-]C([NH-])=O	12.307292211139362	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	C=CC([NH-])=O	['C01659']	C[N+]1=CCCC1.C=CC([NH-])=O	12.344732239914558	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	[O-]CCO	['C01380']	C[N+]1=CCCC1.[O-]CCO	12.378903004206984	CCn1cc[n+](C)c1.F[B-](F)(F)F
C[N+]1=CCCC1	['C06178']	O=C[O-]	['C00058']	C[N+]1=CCCC1.O=C[O-]	12.40743885413213	CCn1cc[n+](C)c1.F[B-](F)(F)F
